"Geno","TRS_kg_per_Mg","CYMg_per_ha","Population","Dia","Brix","Fiber","SW_kg","Sucrose..","Moisture","Pol..Reading","Purity"
"HOCP02-610",117.630868646731,89.3042127730143,77142.1206400279,22.0375946916315,19.6035080179786,12.5966444195267,1.16282045821037,16.6357226811636,69.8237603997093,71.6859949089761,83.3729826895309
"HOCP02-618",125.720410284698,59.9548702286664,73968.7594632699,21.5451166550681,19.9833232862262,12.2039225359451,0.771824415278264,17.4981517057977,69.7063739966605,75.5551717348353,85.9901253790965
"HOCP02-623",131.833183506695,85.4189696113598,73517.0729521059,20.3217691804892,20.3287018756833,12.8303302170907,0.781947807377563,18.1664293138673,68.7873800291899,78.5544280119195,87.8280075160847
"HOCP04-838",127.931711229559,68.5885659735769,75367.2209796932,22.2836383132242,21.0976873724579,13.9088189056503,0.903810330472555,18.0270950986834,67.4614140340717,78.2600191917958,83.868347848637
"HOCP04-852",98.4714501792529,83.1224492390891,57793.6617833273,26.9327529725837,17.7769834233693,10.6906505374374,1.41873212006397,14.3214451487227,73.1417053802486,61.1616450849569,79.1339078548979
"HoCP05-918",127.870966125695,49.411883394837,72115.5441313229,20.9929916607549,20.8469847227799,11.5592653512144,0.64648933597535,17.9414945512626,69.8361531964025,77.7141108287929,84.9750479776953
"HOCP05-918",128.904355092745,68.4079888612652,77352.2783347259,23.2946875531156,20.9631822877986,11.019323868492,0.879420780674933,18.0818665726993,69.960888014312,78.4537080759132,84.7099863221792
"HOCP09-803",136.676214171826,58.8494803639008,71881.0421806451,22.1243721834272,21.9523182129579,11.6648235587349,0.729022061643934,19.0896962070823,68.5925571409718,83.2224415283103,85.4456607320926
"HOCP09-810",118.059266474394,71.5803442937666,78629.2960108877,21.899671331409,19.6509049788481,11.9397968419518,0.935943420777947,16.6897726461648,70.3241809386421,71.9281784759776,83.5449835302638
"HOCP09-814",123.47429164635,116.404473582295,68664.1303731805,27.1936634675269,19.939007335977,10.6867667051352,1.4635193638733,17.2767993813266,70.7718766734733,74.5713912524267,85.1748924145463
"HoCP10-917",135.646943975695,72.0948244589472,82879.5441313229,22.0929916607549,21.3901442027799,11.7097101412144,0.83926609322535,18.8224779012626,68.9411031464025,81.7423014387929,86.9221762176953
